model,point_idx,eps,delta,result,pred_class,ambiguous,solve_time_s,total_time_s,counterexample
20251030_112350_wide_net_weights.json,3,0.05,0.0,sat,1,2,0.009659290313720703,0.019865989685058594,"[-0.5159554888915933, 0.7306995728546245]"
20251030_112350_wide_net_weights.json,3,0.05,0.1,sat,1,2,0.0190889835357666,0.029113054275512695,"[-0.5159554888915934, 0.737464307077488]"
20251030_112350_wide_net_weights.json,3,0.1,0.0,sat,1,2,0.009553909301757812,0.020242929458618164,"[-0.46595548889159333, 0.7282432879844044]"
20251030_112350_wide_net_weights.json,3,0.1,0.1,sat,1,2,0.020111799240112305,0.030426740646362305,"[-0.46595548889159344, 0.7874643070774879]"
20251030_112350_wide_net_weights.json,3,0.2,0.0,sat,1,7,0.11200904846191406,0.12254905700683594,"[-0.7659554888915934, 0.7571348506993082]"
20251030_112350_wide_net_weights.json,3,0.2,0.1,sat,1,7,0.298004150390625,0.3085486888885498,"[-0.36595548889159335, 0.8874643070774879]"
20251030_112350_wide_net_weights.json,4,0.02,0.0,unsat,0,1,0.006539821624755859,0.01663494110107422,
20251030_112350_wide_net_weights.json,4,0.02,0.1,unsat,0,1,0.006467103958129883,0.016659975051879883,
20251030_112350_wide_net_weights.json,4,0.05,0.0,sat,0,1,0.03623175621032715,0.046688079833984375,"[-0.213432720395327, 0.5529944973680562]"
20251030_112350_wide_net_weights.json,4,0.05,0.1,sat,0,1,0.01747584342956543,0.02806401252746582,"[-0.19446387454566952, 0.5295409308476425]"
20251030_112350_wide_net_weights.json,4,0.1,0.0,sat,0,3,0.04259800910949707,0.05281209945678711,"[-0.26343272039532706, 0.4795409308476426]"
20251030_112350_wide_net_weights.json,4,0.1,0.1,sat,0,3,0.05576777458190918,0.0660860538482666,"[-0.22333901729673242, 0.4795409308476426]"
20251030_112350_wide_net_weights.json,4,0.2,0.0,sat,0,7,0.507655143737793,0.5181491374969482,"[-0.36343272039532704, 0.5695123941343373]"
20251030_112350_wide_net_weights.json,4,0.2,0.1,sat,0,7,0.4954380989074707,0.5058908462524414,"[-0.1895024338929586, 0.41990501794278157]"
20251030_112350_wide_net_weights.json,5,0.02,0.0,unsat,1,1,0.007421970367431641,0.017611026763916016,
20251030_112350_wide_net_weights.json,5,0.02,0.1,unsat,1,1,0.007569789886474609,0.017703771591186523,
20251030_112350_wide_net_weights.json,5,0.05,0.0,unsat,1,1,0.007627010345458984,0.0178680419921875,
20251030_112350_wide_net_weights.json,5,0.05,0.1,unsat,1,1,0.007729053497314453,0.018198013305664062,
20251030_112350_wide_net_weights.json,5,0.1,0.0,sat,1,2,0.004345893859863281,0.014699935913085938,"[0.0, -0.2649071142054459]"
20251030_112350_wide_net_weights.json,5,0.1,0.1,sat,1,2,0.01836395263671875,0.02870488166809082,"[-0.020094947692547653, -0.2649071142054459]"
20251030_112350_wide_net_weights.json,5,0.2,0.0,sat,1,3,0.022165775299072266,0.03270387649536133,"[0.12788993588731612, -0.5649071142054458]"
20251030_112350_wide_net_weights.json,5,0.2,0.1,sat,1,3,0.022181034088134766,0.032891035079956055,"[0.12076899671784647, -0.5649071142054458]"
20251030_112350_wide_net_weights.json,6,0.02,0.0,unsat,1,1,0.005319356918334961,0.015744686126708984,
20251030_112350_wide_net_weights.json,6,0.02,0.1,unsat,1,1,0.005120992660522461,0.015298128128051758,
20251030_112350_wide_net_weights.json,6,0.05,0.0,unsat,1,1,0.008968114852905273,0.01904892921447754,
20251030_112350_wide_net_weights.json,6,0.05,0.1,unsat,1,1,0.008713960647583008,0.018803119659423828,
20251030_112350_wide_net_weights.json,6,0.1,0.0,sat,1,2,0.024199962615966797,0.03422212600708008,"[0.15908236094891962, -0.7515982112813849]"
20251030_112350_wide_net_weights.json,6,0.1,0.1,sat,1,2,0.024569034576416016,0.03462505340576172,"[0.15908236094891962, -0.7515982112813849]"
20251030_112350_wide_net_weights.json,6,0.2,0.0,sat,1,5,0.05551004409790039,0.0656890869140625,"[0.18086751886866076, -0.651598211281385]"
20251030_112350_wide_net_weights.json,6,0.2,0.1,sat,1,5,0.06486177444458008,0.07517218589782715,"[0.1643869397167281, -0.651598211281385]"
20251030_112350_wide_net_weights.json,7,0.02,0.0,unsat,1,1,0.009656190872192383,0.019720792770385742,
20251030_112350_wide_net_weights.json,7,0.02,0.1,unsat,1,1,0.009523153305053711,0.01959395408630371,
20251030_112350_wide_net_weights.json,7,0.05,0.0,unsat,1,4,0.1458878517150879,0.15587091445922852,
20251030_112350_wide_net_weights.json,7,0.05,0.1,unsat,1,4,0.0956578254699707,0.1057729721069336,
20251030_112350_wide_net_weights.json,7,0.1,0.0,sat,1,4,0.08105182647705078,0.09169292449951172,"[0.07663042507092899, -0.7305081776795755]"
20251030_112350_wide_net_weights.json,7,0.1,0.1,sat,1,4,0.0799260139465332,0.09017515182495117,"[0.05627839176660873, -0.713796358149322]"
20251030_112350_wide_net_weights.json,7,0.2,0.0,sat,1,6,0.33289599418640137,0.34351325035095215,"[0.13009923195461573, -0.613796358149322]"
20251030_112350_wide_net_weights.json,7,0.2,0.1,sat,1,6,0.20377492904663086,0.21432185173034668,"[0.06345109341359183, -0.755954376145525]"
20251030_112350_wide_net_weights.json,8,0.02,0.0,unsat,1,1,0.010080814361572266,0.020441770553588867,
20251030_112350_wide_net_weights.json,8,0.02,0.1,unsat,1,1,0.009806156158447266,0.01973104476928711,
20251030_112350_wide_net_weights.json,8,0.05,0.0,unsat,1,1,0.010337114334106445,0.020396947860717773,
20251030_112350_wide_net_weights.json,8,0.05,0.1,unsat,1,1,0.009665966033935547,0.019878149032592773,
20251030_112350_wide_net_weights.json,8,0.1,0.0,unsat,1,2,0.005380868911743164,0.015372037887573242,
20251030_112350_wide_net_weights.json,8,0.1,0.1,unsat,1,2,0.006022214889526367,0.016196012496948242,
20251030_112350_wide_net_weights.json,8,0.2,0.0,sat,1,7,0.29984498023986816,0.31041598320007324,"[0.42115135657099384, -0.6763968472954403]"
20251030_112350_wide_net_weights.json,8,0.2,0.1,sat,1,7,0.3374011516571045,0.350416898727417,"[0.6959023862279823, -0.67639684729544]"
20251030_112350_wide_net_weights.json,9,0.02,0.0,unsat,1,0,0.0035817623138427734,0.013664007186889648,
20251030_112350_wide_net_weights.json,9,0.02,0.1,unsat,1,0,0.003445148468017578,0.01349496841430664,
20251030_112350_wide_net_weights.json,9,0.05,0.0,unsat,1,1,0.007403135299682617,0.017646074295043945,
20251030_112350_wide_net_weights.json,9,0.05,0.1,unsat,1,1,0.007463932037353516,0.017547130584716797,
20251030_112350_wide_net_weights.json,9,0.1,0.0,unsat,1,1,0.007462978363037109,0.017549991607666016,
20251030_112350_wide_net_weights.json,9,0.1,0.1,unsat,1,1,0.0074307918548583984,0.01726222038269043,
20251030_112350_wide_net_weights.json,9,0.2,0.0,sat,1,3,0.018519163131713867,0.02895379066467285,"[0.025719150564528906, -0.006980907518359697]"
20251030_112350_wide_net_weights.json,9,0.2,0.1,sat,1,3,0.0045278072357177734,0.014743804931640625,"[0.0, -0.006980907518359697]"
20251030_112604_small_net_weights.json,0,0.02,0.0,unsat,0,1,0.0013241767883300781,0.003154277801513672,
20251030_112604_small_net_weights.json,0,0.02,0.1,sat,0,1,0.0009448528289794922,0.0028228759765625,"[2.0104501686158125, 0.77037364289428]"
20251030_112604_small_net_weights.json,0,0.05,0.0,sat,0,1,0.003393888473510742,0.005246877670288086,"[2.057597616566882, 0.74037364289428]"
20251030_112604_small_net_weights.json,0,0.05,0.1,sat,0,1,0.0009300708770751953,0.0027883052825927734,"[1.9804501686158125, 0.74037364289428]"
20251030_112604_small_net_weights.json,0,0.1,0.0,sat,0,1,0.003316164016723633,0.005181074142456055,"[2.0837106832555454, 0.69037364289428]"
20251030_112604_small_net_weights.json,0,0.1,0.1,sat,0,1,0.0009088516235351562,0.002707958221435547,"[1.9304501686158124, 0.69037364289428]"
20251030_112604_small_net_weights.json,0,0.2,0.0,sat,0,2,0.0018968582153320312,0.00374603271484375,"[1.8304501686158126, 0.6671098297345561]"
20251030_112604_small_net_weights.json,0,0.2,0.1,sat,0,2,0.004332065582275391,0.006345033645629883,"[2.03495813614966, 0.7837225928417224]"
20251030_112604_small_net_weights.json,1,0.02,0.0,unsat,1,0,0.0012080669403076172,0.0028989315032958984,
20251030_112604_small_net_weights.json,1,0.02,0.1,unsat,1,0,0.001123666763305664,0.002796173095703125,
20251030_112604_small_net_weights.json,1,0.05,0.0,unsat,1,0,0.0009069442749023438,0.0026068687438964844,
20251030_112604_small_net_weights.json,1,0.05,0.1,sat,1,0,0.0012578964233398438,0.003031015396118164,"[-0.18080180187938433, -0.1569809075183597]"
20251030_112604_small_net_weights.json,1,0.1,0.0,sat,1,0,0.001055002212524414,0.0028688907623291016,"[-0.14640826145526845, -0.1069809075183597]"
20251030_112604_small_net_weights.json,1,0.1,0.1,sat,1,0,0.0008878707885742188,0.0026578903198242188,"[-0.05423416975431758, -0.1069809075183597]"
20251030_112604_small_net_weights.json,1,0.2,0.0,sat,1,1,0.0009729862213134766,0.002846956253051758,"[0.0, -0.006980907518359697]"
20251030_112604_small_net_weights.json,1,0.2,0.1,sat,1,1,0.0008320808410644531,0.0026221275329589844,"[0.0, -0.006980907518359697]"
20251030_112604_small_net_weights.json,2,0.02,0.0,unsat,1,0,0.0008649826049804688,0.0026128292083740234,
20251030_112604_small_net_weights.json,2,0.02,0.1,unsat,1,0,0.0009288787841796875,0.002714872360229492,
20251030_112604_small_net_weights.json,2,0.05,0.0,unsat,1,0,0.0008831024169921875,0.0025599002838134766,
20251030_112604_small_net_weights.json,2,0.05,0.1,unsat,1,0,0.0008921623229980469,0.0026710033416748047,
20251030_112604_small_net_weights.json,2,0.1,0.0,sat,1,0,0.0012669563293457031,0.003063201904296875,"[0.29192062173459865, 0.06465825651398387]"
20251030_112604_small_net_weights.json,2,0.1,0.1,sat,1,0,0.0010361671447753906,0.002803802490234375,"[0.29192062173459865, 0.028125948817415283]"
20251030_112604_small_net_weights.json,2,0.2,0.0,sat,1,1,0.0011987686157226562,0.002990245819091797,"[0.19192062173459867, 0.02550063523580857]"
20251030_112604_small_net_weights.json,2,0.2,0.1,sat,1,1,0.0008373260498046875,0.002752065658569336,"[0.19192062173459867, 0.0]"
20251030_112604_small_net_weights.json,3,0.02,0.0,unsat,0,0,0.0009489059448242188,0.0026350021362304688,
20251030_112604_small_net_weights.json,3,0.02,0.1,unsat,0,0,0.0009181499481201172,0.0026788711547851562,
20251030_112604_small_net_weights.json,3,0.05,0.0,unsat,0,1,0.0010218620300292969,0.0029249191284179688,
20251030_112604_small_net_weights.json,3,0.05,0.1,unsat,0,1,0.0009732246398925781,0.0026810169219970703,
20251030_112604_small_net_weights.json,3,0.1,0.0,unsat,0,1,0.0010428428649902344,0.0028429031372070312,
20251030_112604_small_net_weights.json,3,0.1,0.1,unsat,0,1,0.0009851455688476562,0.0029268264770507812,
20251030_112604_small_net_weights.json,3,0.2,0.0,sat,0,1,0.0015308856964111328,0.003348112106323242,"[0.0703608187399816, -0.022099292047319585]"
20251030_112604_small_net_weights.json,3,0.2,0.1,sat,0,1,0.0010831356048583984,0.002891063690185547,"[0.03350205363084226, 0.0]"
20251030_112604_small_net_weights.json,4,0.02,0.0,unsat,0,2,0.002315044403076172,0.0041658878326416016,
20251030_112604_small_net_weights.json,4,0.02,0.1,unsat,0,2,0.0022950172424316406,0.003992795944213867,
20251030_112604_small_net_weights.json,4,0.05,0.0,unsat,0,2,0.00222015380859375,0.0040628910064697266,
20251030_112604_small_net_weights.json,4,0.05,0.1,unsat,0,2,0.0024220943450927734,0.004137992858886719,
20251030_112604_small_net_weights.json,4,0.1,0.0,unsat,0,2,0.002225160598754883,0.003982067108154297,
20251030_112604_small_net_weights.json,4,0.1,0.1,unsat,0,2,0.002398967742919922,0.004100799560546875,
20251030_112604_small_net_weights.json,4,0.2,0.0,sat,0,3,0.0062329769134521484,0.008175134658813477,"[-0.701377017540616, -0.32429347123846053]"
20251030_112604_small_net_weights.json,4,0.2,0.1,sat,0,3,0.0012640953063964844,0.0032660961151123047,"[-0.47019144226093573, -0.32429347123846053]"
20251030_112604_small_net_weights.json,5,0.02,0.0,unsat,1,0,0.0009768009185791016,0.0026590824127197266,
20251030_112604_small_net_weights.json,5,0.02,0.1,unsat,1,0,0.0009291172027587891,0.0027573108673095703,
20251030_112604_small_net_weights.json,5,0.05,0.0,unsat,1,0,0.0009212493896484375,0.0026030540466308594,
20251030_112604_small_net_weights.json,5,0.05,0.1,unsat,1,0,0.0009160041809082031,0.0025949478149414062,
20251030_112604_small_net_weights.json,5,0.1,0.0,unsat,1,0,0.0009610652923583984,0.0026237964630126953,
20251030_112604_small_net_weights.json,5,0.1,0.1,unsat,1,0,0.0009291172027587891,0.002765655517578125,
20251030_112604_small_net_weights.json,5,0.2,0.0,sat,1,1,0.0011377334594726562,0.0029680728912353516,"[1.3785347972757018, 0.490150520127336]"
20251030_112604_small_net_weights.json,5,0.2,0.1,sat,1,1,0.0013489723205566406,0.0031480789184570312,"[1.3785347972757018, 0.45361821243076744]"
20251030_112604_small_net_weights.json,6,0.02,0.0,unsat,1,0,0.001116037368774414,0.0027952194213867188,
20251030_112604_small_net_weights.json,6,0.02,0.1,unsat,1,0,0.0012197494506835938,0.0029141902923583984,
20251030_112604_small_net_weights.json,6,0.05,0.0,unsat,1,0,0.0012197494506835938,0.003034830093383789,
20251030_112604_small_net_weights.json,6,0.05,0.1,unsat,1,0,0.001252889633178711,0.002969026565551758,
20251030_112604_small_net_weights.json,6,0.1,0.0,unsat,1,1,0.0009090900421142578,0.0026628971099853516,
20251030_112604_small_net_weights.json,6,0.1,0.1,unsat,1,1,0.0009751319885253906,0.002864837646484375,
20251030_112604_small_net_weights.json,6,0.2,0.0,sat,1,1,0.0011398792266845703,0.0029561519622802734,"[0.3855871544374179, 0.10133584265415205]"
20251030_112604_small_net_weights.json,6,0.2,0.1,sat,1,1,0.0011949539184570312,0.003077983856201172,"[0.3855871544374179, 0.06480353495758347]"
20251030_112604_small_net_weights.json,7,0.02,0.0,unsat,0,0,0.0009038448333740234,0.0027620792388916016,
20251030_112604_small_net_weights.json,7,0.02,0.1,unsat,0,0,0.0008580684661865234,0.0024611949920654297,
20251030_112604_small_net_weights.json,7,0.05,0.0,unsat,0,1,0.0009119510650634766,0.0026772022247314453,
20251030_112604_small_net_weights.json,7,0.05,0.1,unsat,0,1,0.0008788108825683594,0.0027441978454589844,
20251030_112604_small_net_weights.json,7,0.1,0.0,unsat,0,2,0.0012471675872802734,0.0029501914978027344,
20251030_112604_small_net_weights.json,7,0.1,0.1,unsat,0,2,0.0012099742889404297,0.0029768943786621094,
20251030_112604_small_net_weights.json,7,0.2,0.0,sat,0,3,0.006160736083984375,0.008167028427124023,"[-0.17258469861684855, -0.11723097764621078]"
20251030_112604_small_net_weights.json,7,0.2,0.1,sat,0,3,0.004609107971191406,0.006720066070556641,"[-0.2658802219507188, -0.11723097764621078]"
20251030_112604_small_net_weights.json,8,0.02,0.0,unsat,1,1,0.0010199546813964844,0.0028710365295410156,
20251030_112604_small_net_weights.json,8,0.02,0.1,unsat,1,1,0.0009770393371582031,0.0026769638061523438,
20251030_112604_small_net_weights.json,8,0.05,0.0,unsat,1,1,0.0011138916015625,0.0028548240661621094,
20251030_112604_small_net_weights.json,8,0.05,0.1,unsat,1,1,0.001190185546875,0.0030469894409179688,
20251030_112604_small_net_weights.json,8,0.1,0.0,unsat,1,1,0.0009038448333740234,0.0026209354400634766,
20251030_112604_small_net_weights.json,8,0.1,0.1,unsat,1,1,0.0009479522705078125,0.0026929378509521484,
20251030_112604_small_net_weights.json,8,0.2,0.0,unsat,1,1,0.0009469985961914062,0.002843141555786133,
20251030_112604_small_net_weights.json,8,0.2,0.1,sat,1,1,0.0018818378448486328,0.003726959228515625,"[-0.2721100641126839, -0.1927350510393583]"
20251030_112604_small_net_weights.json,9,0.02,0.0,unsat,1,0,0.000904083251953125,0.002663135528564453,
20251030_112604_small_net_weights.json,9,0.02,0.1,unsat,1,0,0.0008921623229980469,0.0027489662170410156,
20251030_112604_small_net_weights.json,9,0.05,0.0,unsat,1,1,0.0010190010070800781,0.0027692317962646484,
20251030_112604_small_net_weights.json,9,0.05,0.1,unsat,1,1,0.0009918212890625,0.002722024917602539,
20251030_112604_small_net_weights.json,9,0.1,0.0,unsat,1,1,0.0009570121765136719,0.002747058868408203,
20251030_112604_small_net_weights.json,9,0.1,0.1,unsat,1,1,0.0009419918060302734,0.002605915069580078,
20251030_112604_small_net_weights.json,9,0.2,0.0,unsat,1,1,0.0009589195251464844,0.002668619155883789,
20251030_112604_small_net_weights.json,9,0.2,0.1,sat,1,1,0.0011551380157470703,0.003300189971923828,"[0.8724219218946461, 0.2554364494489703]"
20251030_112605_tiny_net_weights.json,0,0.02,0.0,unsat,0,0,0.003016233444213867,0.007230043411254883,
20251030_112605_tiny_net_weights.json,0,0.02,0.1,unsat,0,0,0.0031511783599853516,0.0071659088134765625,
20251030_112605_tiny_net_weights.json,0,0.05,0.0,sat,0,1,0.009944677352905273,0.014081954956054688,"[-0.6159554888915934, 0.6641244161490026]"
20251030_112605_tiny_net_weights.json,0,0.05,0.1,sat,0,1,0.009781837463378906,0.014083147048950195,"[-0.6159554888915934, 0.6740173154321697]"
20251030_112605_tiny_net_weights.json,0,0.1,0.0,sat,0,2,0.0022971630096435547,0.006598234176635742,"[-0.46595548889159333, 0.587464307077488]"
20251030_112605_tiny_net_weights.json,0,0.1,0.1,sat,0,2,0.005243778228759766,0.00956416130065918,"[-0.6659554888915933, 0.587464307077488]"
20251030_112605_tiny_net_weights.json,0,0.2,0.0,sat,0,2,0.006766080856323242,0.011081933975219727,"[-0.3659554888915933, 0.6033778930157396]"
20251030_112605_tiny_net_weights.json,0,0.2,0.1,sat,0,2,0.014098167419433594,0.01851177215576172,"[-0.7659554888915934, 0.48746430707748795]"
20251030_112605_tiny_net_weights.json,1,0.02,0.0,unsat,1,0,0.003644227981567383,0.0076067447662353516,
20251030_112605_tiny_net_weights.json,1,0.02,0.1,unsat,1,0,0.0038061141967773438,0.007715940475463867,
20251030_112605_tiny_net_weights.json,1,0.05,0.0,sat,1,2,0.004194021224975586,0.00839996337890625,"[1.022421921894646, 0.03907173311979424]"
20251030_112605_tiny_net_weights.json,1,0.05,0.1,sat,1,2,0.0052869319915771484,0.009682178497314453,"[1.022421921894646, 0.12677218215151043]"
20251030_112605_tiny_net_weights.json,1,0.1,0.0,sat,1,3,0.014824151992797852,0.019087791442871094,"[0.972421921894646, 0.17677218215151042]"
20251030_112605_tiny_net_weights.json,1,0.1,0.1,sat,1,3,0.0046236515045166016,0.008977174758911133,"[0.972421921894646, 0.17677218215151042]"
20251030_112605_tiny_net_weights.json,1,0.2,0.0,sat,1,3,0.011813163757324219,0.016204118728637695,"[0.9574887226937293, -0.12322781784848959]"
20251030_112605_tiny_net_weights.json,1,0.2,0.1,sat,1,3,0.01693892478942871,0.021324872970581055,"[1.0243821385029317, 0.27677218215151045]"
20251030_112605_tiny_net_weights.json,2,0.02,0.0,unsat,1,2,0.00974583625793457,0.013955116271972656,
20251030_112605_tiny_net_weights.json,2,0.02,0.1,unsat,1,2,0.005087137222290039,0.009068012237548828,
20251030_112605_tiny_net_weights.json,2,0.05,0.0,unsat,1,3,0.046547889709472656,0.05062985420227051,
20251030_112605_tiny_net_weights.json,2,0.05,0.1,unsat,1,3,0.05025506019592285,0.05427694320678711,
20251030_112605_tiny_net_weights.json,2,0.1,0.0,sat,1,4,0.018843889236450195,0.023351192474365234,"[0.6125713002500828, -0.77639684729544]"
20251030_112605_tiny_net_weights.json,2,0.1,0.1,sat,1,4,0.02248239517211914,0.026814937591552734,"[0.5309498533280019, -0.77639684729544]"
20251030_112605_tiny_net_weights.json,2,0.2,0.0,sat,1,7,0.20566606521606445,0.21110105514526367,"[0.42115135657099384, -0.744853942755005]"
20251030_112605_tiny_net_weights.json,2,0.2,0.1,sat,1,7,0.14728617668151855,0.1521310806274414,"[0.421151356570994, -0.67639684729544]"
20251030_112605_tiny_net_weights.json,3,0.02,0.0,unsat,1,0,0.004241943359375,0.008463859558105469,
20251030_112605_tiny_net_weights.json,3,0.02,0.1,unsat,1,0,0.0034837722778320312,0.007550954818725586,
20251030_112605_tiny_net_weights.json,3,0.05,0.0,unsat,1,1,0.0031092166900634766,0.007143974304199219,
20251030_112605_tiny_net_weights.json,3,0.05,0.1,sat,1,1,0.0037288665771484375,0.007914066314697266,"[0.07050025095721846, -0.43791404146009444]"
20251030_112605_tiny_net_weights.json,3,0.1,0.0,sat,1,1,0.012917041778564453,0.01704692840576172,"[0.12720376187669652, -0.5879140414600944]"
20251030_112605_tiny_net_weights.json,3,0.1,0.1,sat,1,1,0.01270604133605957,0.01716899871826172,"[0.12720376187669652, -0.5879140414600944]"
20251030_112605_tiny_net_weights.json,3,0.2,0.0,sat,1,3,0.005474090576171875,0.009737014770507812,"[0.031147286796519368, -0.2879140414600944]"
20251030_112605_tiny_net_weights.json,3,0.2,0.1,sat,1,3,0.006960868835449219,0.0112152099609375,"[0.16321194462473176, -0.2879140414600944]"
20251030_112605_tiny_net_weights.json,4,0.02,0.0,unsat,0,0,0.003857851028442383,0.008048772811889648,
20251030_112605_tiny_net_weights.json,4,0.02,0.1,unsat,0,0,0.003921985626220703,0.0080718994140625,
20251030_112605_tiny_net_weights.json,4,0.05,0.0,unsat,0,2,0.01371002197265625,0.01786184310913086,
20251030_112605_tiny_net_weights.json,4,0.05,0.1,unsat,0,2,0.0137481689453125,0.01792001724243164,
20251030_112605_tiny_net_weights.json,4,0.1,0.0,sat,0,2,0.005513906478881836,0.009719133377075195,"[-0.26343272039532706, 0.5194265824647052]"
20251030_112605_tiny_net_weights.json,4,0.1,0.1,sat,0,2,0.005368709564208984,0.009531021118164062,"[-0.20021574605049253, 0.4795409308476426]"
20251030_112605_tiny_net_weights.json,4,0.2,0.0,sat,0,5,0.04536294937133789,0.04976820945739746,"[-0.3360576792244874, 0.37954093084764257]"
20251030_112605_tiny_net_weights.json,4,0.2,0.1,sat,0,5,0.045247793197631836,0.049591064453125,"[-0.3360576792244874, 0.37954093084764257]"
20251030_112605_tiny_net_weights.json,5,0.02,0.0,unsat,1,2,0.00495600700378418,0.008944988250732422,
20251030_112605_tiny_net_weights.json,5,0.02,0.1,unsat,1,2,0.004837989807128906,0.008961915969848633,
20251030_112605_tiny_net_weights.json,5,0.05,0.0,unsat,1,2,0.01872730255126953,0.022948026657104492,
20251030_112605_tiny_net_weights.json,5,0.05,0.1,unsat,1,2,0.03029608726501465,0.03451132774353027,
20251030_112605_tiny_net_weights.json,5,0.1,0.0,sat,1,3,0.018074750900268555,0.022329092025756836,"[0.15841838056383645, -0.693708121448716]"
20251030_112605_tiny_net_weights.json,5,0.1,0.1,sat,1,3,0.005271196365356445,0.009654998779296875,"[0.15841838056383645, -0.693708121448716]"
20251030_112605_tiny_net_weights.json,5,0.2,0.0,sat,1,4,0.007340669631958008,0.011749029159545898,"[0.12624011936864005, -0.5937081214487159]"
20251030_112605_tiny_net_weights.json,5,0.2,0.1,sat,1,4,0.08229494094848633,0.08684706687927246,"[0.11894756022048743, -0.5937081214487159]"
20251030_112605_tiny_net_weights.json,6,0.02,0.0,unsat,1,1,0.0033910274505615234,0.007605075836181641,
20251030_112605_tiny_net_weights.json,6,0.02,0.1,unsat,1,1,0.0032777786254882812,0.007209062576293945,
20251030_112605_tiny_net_weights.json,6,0.05,0.0,unsat,1,1,0.003247976303100586,0.0074689388275146484,
20251030_112605_tiny_net_weights.json,6,0.05,0.1,unsat,1,1,0.0031609535217285156,0.007277727127075195,
20251030_112605_tiny_net_weights.json,6,0.1,0.0,unsat,1,3,0.02272319793701172,0.027053117752075195,
20251030_112605_tiny_net_weights.json,6,0.1,0.1,unsat,1,3,0.022654056549072266,0.02698969841003418,
20251030_112605_tiny_net_weights.json,6,0.2,0.0,sat,1,5,0.06608200073242188,0.07040524482727051,"[0.1578007285433262, -0.6951989192870704]"
20251030_112605_tiny_net_weights.json,6,0.2,0.1,sat,1,5,0.07231688499450684,0.07667398452758789,"[0.13694965045142932, -0.651598211281385]"
20251030_112605_tiny_net_weights.json,7,0.02,0.0,unsat,1,0,0.0036690235137939453,0.007591962814331055,
20251030_112605_tiny_net_weights.json,7,0.02,0.1,unsat,1,0,0.003821849822998047,0.007938861846923828,
20251030_112605_tiny_net_weights.json,7,0.05,0.0,unsat,1,1,0.0036699771881103516,0.007740020751953125,
20251030_112605_tiny_net_weights.json,7,0.05,0.1,unsat,1,1,0.003667116165161133,0.007782697677612305,
20251030_112605_tiny_net_weights.json,7,0.1,0.0,unsat,1,2,0.0036809444427490234,0.007914066314697266,
20251030_112605_tiny_net_weights.json,7,0.1,0.1,unsat,1,2,0.003665924072265625,0.007899045944213867,
20251030_112605_tiny_net_weights.json,7,0.2,0.0,sat,1,4,0.00629115104675293,0.010730981826782227,"[-0.49457551485552353, 0.735248154656583]"
20251030_112605_tiny_net_weights.json,7,0.2,0.1,sat,1,4,0.021190881729125977,0.025648832321166992,"[-0.4945755148555235, 0.6247378712630477]"
20251030_112605_tiny_net_weights.json,8,0.02,0.0,unsat,1,1,0.0017671585083007812,0.0059909820556640625,
20251030_112605_tiny_net_weights.json,8,0.02,0.1,unsat,1,1,0.0016939640045166016,0.005972862243652344,
20251030_112605_tiny_net_weights.json,8,0.05,0.0,unsat,1,1,0.0022509098052978516,0.0063669681549072266,
20251030_112605_tiny_net_weights.json,8,0.05,0.1,unsat,1,1,0.0022139549255371094,0.006248950958251953,
20251030_112605_tiny_net_weights.json,8,0.1,0.0,sat,1,1,0.011227130889892578,0.015386104583740234,"[0.027889935887316114, -0.27743923912707463]"
20251030_112605_tiny_net_weights.json,8,0.1,0.1,sat,1,1,0.003651142120361328,0.007904052734375,"[0.016700259904888336, -0.2649071142054459]"
20251030_112605_tiny_net_weights.json,8,0.2,0.0,sat,1,2,0.0022020339965820312,0.006615877151489258,"[0.0, -0.16490711420544585]"
20251030_112605_tiny_net_weights.json,8,0.2,0.1,sat,1,2,0.011709213256835938,0.0161440372467041,"[0.12788993588731612, -0.16490711420544807]"
20251030_112605_tiny_net_weights.json,9,0.02,0.0,unsat,1,1,0.0036449432373046875,0.007803678512573242,
20251030_112605_tiny_net_weights.json,9,0.02,0.1,unsat,1,1,0.003631114959716797,0.007837772369384766,
20251030_112605_tiny_net_weights.json,9,0.05,0.0,unsat,1,1,0.0031740665435791016,0.0072710514068603516,
20251030_112605_tiny_net_weights.json,9,0.05,0.1,unsat,1,1,0.003297090530395508,0.0073812007904052734,
20251030_112605_tiny_net_weights.json,9,0.1,0.0,sat,1,2,0.004868984222412109,0.00913095474243164,"[1.3878408888983735, 0.952430923639423]"
20251030_112605_tiny_net_weights.json,9,0.1,0.1,sat,1,2,0.018700122833251953,0.02298593521118164,"[1.3878408888983735, 0.9373451482448466]"
20251030_112605_tiny_net_weights.json,9,0.2,0.0,sat,1,3,0.010168790817260742,0.014532089233398438,"[1.2878408888983737, 1.0810547563878041]"
20251030_112605_tiny_net_weights.json,9,0.2,0.1,sat,1,3,0.004637002944946289,0.008980274200439453,"[1.2878408888983737, 1.0810547563878041]"
20251030_112605_wide_net_weights.json,0,0.02,0.0,sat,0,0,0.02018880844116211,0.03049492835998535,"[-0.571760862011105, 0.6674643070774879]"
20251030_112605_wide_net_weights.json,0,0.02,0.1,sat,0,0,0.007036924362182617,0.0173492431640625,"[-0.5459554888915933, 0.6674643070774879]"
20251030_112605_wide_net_weights.json,0,0.05,0.0,sat,0,2,0.007327079772949219,0.01756000518798828,"[-0.5159554888915933, 0.6374643070774879]"
